날짜,관광지명,관광객수
2015.12,목석원,0
2015.12,민속자연사박물관,36242
2015.12,비자림,43904
2015.12,산굼부리,0
2015.12,삼성혈,0
2015.12,삼양선사유적지,3043
2015.12,생각하는 정원,0
2015.12,절물자연휴양림,28002
2015.12,제주도립 김창열미술관,0
2015.12,제주돌문화공원,20076
2015.12,제주러브랜드,0
2015.12,제주목관아지,4831
2015.12,제주별빛누리공원,6469
2015.12,제주항일기념관,6086
2015.12,한라산국립공원,82894
2015.12,한림공원,0
2015.12,항몽 유적지,2091
2015.12,해녀 박물관,7700
2015.12,감귤박물관,6231
2015.12,기당미술관,845
2015.12,마라해양도립공원,27358
2015.12,박물관은살아있다,0
2015.12,산방산,32070
2015.12,서귀포도립해양공원,13010
2015.12,서귀포자연휴양림,6468
2015.12,서복전시관,5344
2015.12,성산일출봉,133388
2015.12,소리섬박물관,0
2015.12,소인국테마파크,0
2015.12,신영영화박물관,0
2015.12,아프리카박물관,0
2015.12,여미지식물원,0
2015.12,이중섭미술관,18412
2015.12,익스트림 아일랜드,0
2015.12,일출랜드,16765
2015.12,정방폭포,60512
2015.12,제주민속촌박물관,0
2015.12,제주조각공원,0
2015.12,제주추사관,5999
2015.12,중문주상절리대,85151
2015.12,천제연폭포,40064
2015.12,천지연폭포,95841
2015.12,카멜리아힐,0
2015.12,테디베어뮤지엄,0
2015.12,퍼시픽랜드,0
2015.12,아쿠아플라넷,72122
2015.12,화락원,0
2016.01,(주)제주미니미니랜드,0
2016.01,국립제주박물관,20275
2016.01,도립미술관,8052
2016.01,만장굴관광지,50108
2016.01,목석원,0
2016.01,민속자연사박물관,25213
2016.01,비자림,43328
2016.01,산굼부리,0
2016.01,삼성혈,0
2016.01,삼양선사유적지,3029
2016.01,생각하는 정원,0
2016.01,절물자연휴양림,28069
2016.01,제주도립 김창열미술관,0
2016.01,제주돌문화공원,11922
2016.01,제주러브랜드,0
2016.01,제주목관아지,5124
2016.01,제주별빛누리공원,5685
2016.01,제주항일기념관,9626
2016.01,한라산국립공원,110676
2016.01,한림공원,0
2016.01,항몽 유적지,2339
2016.01,해녀 박물관,10173
2016.01,감귤박물관,6641
2016.01,기당미술관,1066
2016.01,마라해양도립공원,32139
2016.01,박물관은살아있다,0
2016.01,산방산,44262
2016.01,서귀포도립해양공원,13235
2016.01,서귀포자연휴양림,4345
2016.01,서복전시관,5175
2016.01,성산일출봉,132209
2016.01,소리섬박물관,0
2016.01,소인국테마파크,0
2016.01,신영영화박물관,0
2016.01,아프리카박물관,0
2016.01,여미지식물원,0
2016.01,이중섭미술관,23624
2016.01,익스트림 아일랜드,0
2016.01,일출랜드,18697
2016.01,정방폭포,70735
2016.01,제주민속촌박물관,0
2016.01,제주조각공원,0
2016.01,제주추사관,5601
2016.01,중문주상절리대,96449
2016.01,천제연폭포,42516
2016.01,천지연폭포,104226
2016.01,카멜리아힐,0
2016.01,테디베어뮤지엄,0
2016.01,퍼시픽랜드,0
2016.01,아쿠아플라넷,84301
2016.01,화락원,0
2016.02,(주)제주미니미니랜드,0
2016.02,국립제주박물관,15964
2016.02,도립미술관,6950
2016.02,만장굴관광지,49956
2016.02,목석원,0
2016.02,민속자연사박물관,21375
2016.02,비자림,46952
2016.02,산굼부리,0
2016.02,삼성혈,0
2016.02,삼양선사유적지,2792
2016.02,생각하는 정원,0
2016.02,절물자연휴양림,30365
2016.02,제주도립 김창열미술관,0
2016.02,제주돌문화공원,9554
2016.02,제주러브랜드,0
2016.02,제주목관아지,12344
2016.02,제주별빛누리공원,5625
2016.02,제주항일기념관,13201
2016.02,한라산국립공원,81192
2016.02,한림공원,0
2016.02,항몽 유적지,2099
2016.02,해녀 박물관,7960
2016.02,감귤박물관,7469
2016.02,기당미술관,1078
2016.02,마라해양도립공원,27367
2016.02,박물관은살아있다,0
2016.02,산방산,44728
2016.02,서귀포도립해양공원,14386
2016.02,서귀포자연휴양림,5217
2016.02,서복전시관,4838
2016.02,성산일출봉,131882
2016.02,소리섬박물관,0
2016.02,소인국테마파크,0
2016.02,신영영화박물관,0
2016.02,아프리카박물관,0
2016.02,여미지식물원,0
2016.02,이중섭미술관,19727
2016.02,익스트림 아일랜드,0
2016.02,일출랜드,15799
2016.02,정방폭포,71975
2016.02,제주민속촌박물관,0
2016.02,제주조각공원,0
2016.02,제주추사관,6411
2016.02,중문주상절리대,96641
2016.02,천제연폭포,43627
2016.02,천지연폭포,109602
2016.02,카멜리아힐,0
2016.02,테디베어뮤지엄,0
2016.02,퍼시픽랜드,0
2016.02,아쿠아플라넷,84427
2016.02,화락원,0
2016.03,(주)제주미니미니랜드,0
2016.03,국립제주박물관,19234
2016.03,도립미술관,5179
2016.03,만장굴관광지,34592
2016.03,목석원,0
2016.03,민속자연사박물관,28920
2016.03,비자림,54813
2016.03,산굼부리,0
2016.03,삼성혈,0
2016.03,삼양선사유적지,2675
2016.03,생각하는 정원,0
2016.03,절물자연휴양림,51124
2016.03,제주도립 김창열미술관,0
2016.03,제주돌문화공원,11740
2016.03,제주러브랜드,0
2016.03,제주목관아지,6847
2016.03,제주별빛누리공원,6028
2016.03,제주항일기념관,11091
2016.03,한라산국립공원,62151
2016.03,한림공원,0
2016.03,항몽 유적지,4223
2016.03,해녀 박물관,7310
2016.03,감귤박물관,4644
2016.03,기당미술관,538
2016.03,마라해양도립공원,40462
2016.03,박물관은살아있다,0
2016.03,산방산,55671
2016.03,서귀포도립해양공원,16528
2016.03,서귀포자연휴양림,6288
2016.03,서복전시관,4854
2016.03,성산일출봉,145758
2016.03,소리섬박물관,0
2016.03,소인국테마파크,0
2016.03,신영영화박물관,0
2016.03,아프리카박물관,0
2016.03,여미지식물원,0
2016.03,이중섭미술관,15311
2016.03,익스트림 아일랜드,0
2016.03,일출랜드,34331
2016.03,정방폭포,79371
2016.03,제주민속촌박물관,0
2016.03,제주조각공원,0
2016.03,제주추사관,5780
2016.03,중문주상절리대,120646
2016.03,천제연폭포,54656
2016.03,천지연폭포,125539
2016.03,카멜리아힐,0
2016.03,테디베어뮤지엄,0
2016.03,퍼시픽랜드,0
2016.03,아쿠아플라넷,61839
2016.03,화락원,0
2016.04,(주)제주미니미니랜드,0
2016.04,국립제주박물관,38780
2016.04,도립미술관,7312
2016.04,만장굴관광지,52066
2016.04,목석원,0
2016.04,민속자연사박물관,49446
2016.04,비자림,78543
2016.04,산굼부리,0
2016.04,삼성혈,0
2016.04,삼양선사유적지,5680
2016.04,생각하는 정원,0
2016.04,절물자연휴양림,69404
2016.04,제주도립 김창열미술관,0
2016.04,제주돌문화공원,22475
2016.04,제주러브랜드,0
2016.04,제주목관아지,13989
2016.04,제주별빛누리공원,4820
2016.04,제주항일기념관,15586
2016.04,한라산국립공원,65784
2016.04,한림공원,0
2016.04,항몽 유적지,5181
2016.04,해녀 박물관,12047
2016.04,감귤박물관,6301
2016.04,기당미술관,887
2016.04,마라해양도립공원,56429
2016.04,박물관은살아있다,0
2016.04,산방산,58276
2016.04,서귀포도립해양공원,22552
2016.04,서귀포자연휴양림,9253
2016.04,서복전시관,5221
2016.04,성산일출봉,193016
2016.04,소리섬박물관,0
2016.04,소인국테마파크,0
2016.04,신영영화박물관,0
2016.04,아프리카박물관,0
2016.04,여미지식물원,0
2016.04,이중섭미술관,20136
2016.04,익스트림 아일랜드,0
2016.04,일출랜드,48092
2016.04,정방폭포,99518
2016.04,제주민속촌박물관,0
2016.04,제주조각공원,0
2016.04,제주추사관,8488
2016.04,중문주상절리대,160322
2016.04,천제연폭포,74667
2016.04,천지연폭포,173086
2016.04,카멜리아힐,0
2016.04,테디베어뮤지엄,0
2016.04,퍼시픽랜드,0
2016.04,아쿠아플라넷,92438
2016.04,화락원,0
2016.05,(주)제주미니미니랜드,0
2016.05,국립제주박물관,43177
2016.05,도립미술관,10838
2016.05,만장굴관광지,57300
2016.05,목석원,0
2016.05,민속자연사박물관,45789
2016.05,비자림,89744
2016.05,산굼부리,0
2016.05,삼성혈,0
2016.05,삼양선사유적지,3606
2016.05,생각하는 정원,0
2016.05,절물자연휴양림,78133
2016.05,제주도립 김창열미술관,0
2016.05,제주돌문화공원,43721
2016.05,제주러브랜드,0
2016.05,제주목관아지,18257
2016.05,제주별빛누리공원,9564
2016.05,제주항일기념관,15324
2016.05,한라산국립공원,87270
2016.05,한림공원,0
2016.05,항몽 유적지,9227
2016.05,해녀 박물관,11762
2016.05,감귤박물관,7905
2016.05,기당미술관,924
2016.05,마라해양도립공원,49659
2016.05,박물관은살아있다,0
2016.05,산방산,73669
2016.05,서귀포도립해양공원,20055
2016.05,서귀포자연휴양림,13432
2016.05,서복전시관,6117
2016.05,성산일출봉,211106
2016.05,소리섬박물관,0
2016.05,소인국테마파크,0
2016.05,신영영화박물관,0
2016.05,아프리카박물관,0
2016.05,여미지식물원,0
2016.05,이중섭미술관,26197
2016.05,익스트림 아일랜드,0
2016.05,일출랜드,41774
2016.05,정방폭포,119060
2016.05,제주민속촌박물관,0
2016.05,제주조각공원,0
2016.05,제주추사관,8009
2016.05,중문주상절리대,175788
2016.05,천제연폭포,74277
2016.05,천지연폭포,212293
2016.05,카멜리아힐,0
2016.05,테디베어뮤지엄,0
2016.05,퍼시픽랜드,0
2016.05,아쿠아플라넷,98573
2016.05,화락원,0
2016.06,(주)제주미니미니랜드,0
2016.06,국립제주박물관,17031
2016.06,도립미술관,7106
2016.06,만장굴관광지,50111
2016.06,목석원,0
2016.06,민속자연사박물관,27947
2016.06,비자림,73435
2016.06,산굼부리,0
2016.06,삼성혈,0
2016.06,삼양선사유적지,3606
2016.06,생각하는 정원,0
2016.06,절물자연휴양림,67683
2016.06,제주도립 김창열미술관,0
2016.06,제주돌문화공원,15652
2016.06,제주러브랜드,0
2016.06,제주목관아지,13825
2016.06,제주별빛누리공원,6029
2016.06,제주항일기념관,14598
2016.06,한라산국립공원,63040
2016.06,한림공원,0
2016.06,항몽 유적지,7885
2016.06,해녀 박물관,10307
2016.06,감귤박물관,6245
2016.06,기당미술관,815
2016.06,마라해양도립공원,36113
2016.06,박물관은살아있다,0
2016.06,산방산,43326
2016.06,서귀포도립해양공원,16959
2016.06,서귀포자연휴양림,11638
2016.06,서복전시관,5396
2016.06,성산일출봉,146714
2016.06,소리섬박물관,0
2016.06,소인국테마파크,0
2016.06,신영영화박물관,0
2016.06,아프리카박물관,0
2016.06,여미지식물원,0
2016.06,이중섭미술관,19843
2016.06,익스트림 아일랜드,0
2016.06,일출랜드,27153
2016.06,정방폭포,93723
2016.06,제주민속촌박물관,0
2016.06,제주조각공원,0
2016.06,제주추사관,4959
2016.06,중문주상절리대,125823
2016.06,천제연폭포,62780
2016.06,천지연폭포,152106
2016.06,카멜리아힐,0
2016.06,테디베어뮤지엄,0
2016.06,퍼시픽랜드,0
2016.06,아쿠아플라넷,100329
2016.06,화락원,0
2016.07,(주)제주미니미니랜드,0
2016.07,국립제주박물관,20248
2016.07,도립미술관,11044
2016.07,만장굴관광지,86093
2016.07,목석원,0
2016.07,민속자연사박물관,18385
2016.07,비자림,75068
2016.07,산굼부리,0
2016.07,삼성혈,0
2016.07,삼양선사유적지,2992
2016.07,생각하는 정원,0
2016.07,절물자연휴양림,76378
2016.07,제주도립 김창열미술관,0
2016.07,제주돌문화공원,11207
2016.07,제주러브랜드,0
2016.07,제주목관아지,15688
2016.07,제주별빛누리공원,9806
2016.07,제주항일기념관,14927
2016.07,한라산국립공원,46377
2016.07,한림공원,0
2016.07,항몽 유적지,7628
2016.07,해녀 박물관,12034
2016.07,감귤박물관,6837
2016.07,기당미술관,793
2016.07,마라해양도립공원,34918
2016.07,박물관은살아있다,0
2016.07,산방산,28209
2016.07,서귀포도립해양공원,17612
2016.07,서귀포자연휴양림,21280
2016.07,서복전시관,4099
2016.07,성산일출봉,126041
2016.07,소리섬박물관,0
2016.07,소인국테마파크,0
2016.07,신영영화박물관,0
2016.07,아프리카박물관,0
2016.07,여미지식물원,0
2016.07,이중섭미술관,28691
2016.07,익스트림 아일랜드,0
2016.07,일출랜드,15008
2016.07,정방폭포,102420
2016.07,제주민속촌박물관,0
2016.07,제주조각공원,0
2016.07,제주추사관,4500
2016.07,중문주상절리대,103242
2016.07,천제연폭포,61889
2016.07,천지연폭포,155875
2016.07,카멜리아힐,0
2016.07,테디베어뮤지엄,0
2016.07,퍼시픽랜드,0
2016.07,아쿠아플라넷,116726
2016.07,화락원,0
2016.08,(주)제주미니미니랜드,0
2016.08,국립제주박물관,24473
2016.08,도립미술관,10962
2016.08,만장굴관광지,122394
2016.08,목석원,0
2016.08,민속자연사박물관,22449
2016.08,비자림,81659
2016.08,산굼부리,0
2016.08,삼성혈,0
2016.08,삼양선사유적지,1761
2016.08,생각하는 정원,0
2016.08,절물자연휴양림,101936
2016.08,제주도립 김창열미술관,0
2016.08,제주돌문화공원,27290
2016.08,제주러브랜드,0
2016.08,제주목관아지,17865
2016.08,제주별빛누리공원,16358
2016.08,제주항일기념관,13997
2016.08,한라산국립공원,57055
2016.08,한림공원,0
2016.08,항몽 유적지,5492
2016.08,해녀 박물관,12739
2016.08,감귤박물관,9651
2016.08,기당미술관,830
2016.08,마라해양도립공원,45339
2016.08,박물관은살아있다,0
2016.08,산방산,30049
2016.08,서귀포도립해양공원,24280
2016.08,서귀포자연휴양림,32922
2016.08,서복전시관,2788
2016.08,성산일출봉,129298
2016.08,소리섬박물관,0
2016.08,소인국테마파크,0
2016.08,신영영화박물관,0
2016.08,아프리카박물관,0
2016.08,여미지식물원,0
2016.08,이중섭미술관,30193
2016.08,익스트림 아일랜드,0
2016.08,일출랜드,20971
2016.08,정방폭포,115452
2016.08,제주민속촌박물관,0
2016.08,제주조각공원,0
2016.08,제주추사관,3818
2016.08,중문주상절리대,115535
2016.08,천제연폭포,66293
2016.08,천지연폭포,198340
2016.08,카멜리아힐,0
2016.08,테디베어뮤지엄,0
2016.08,퍼시픽랜드,0
2016.08,아쿠아플라넷,147189
2016.08,화락원,0
2016.09,(주)제주미니미니랜드,0
2016.09,국립제주박물관,23098
2016.09,도립미술관,9690
2016.09,만장굴관광지,62659
2016.09,목석원,0
2016.09,민속자연사박물관,27387
2016.09,비자림,71191
2016.09,산굼부리,0
2016.09,삼성혈,0
2016.09,삼양선사유적지,3108
2016.09,생각하는 정원,0
2016.09,절물자연휴양림,75010
2016.09,제주도립 김창열미술관,0
2016.09,제주돌문화공원,17518
2016.09,제주러브랜드,0
2016.09,제주목관아지,15998
2016.09,제주별빛누리공원,8000
2016.09,제주항일기념관,11174
2016.09,한라산국립공원,54815
2016.09,한림공원,0
2016.09,항몽 유적지,8786
2016.09,해녀 박물관,30106
2016.09,감귤박물관,7753
2016.09,기당미술관,677
2016.09,마라해양도립공원,35623
2016.09,박물관은살아있다,0
2016.09,산방산,25504
2016.09,서귀포도립해양공원,17313
2016.09,서귀포자연휴양림,11830
2016.09,서복전시관,3287
2016.09,성산일출봉,134625
2016.09,소리섬박물관,0
2016.09,소인국테마파크,0
